case_full_barcode	cmd	status	operation_id	num_of_repeats
TCGA-05-5429-10A-01D-1623-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-05-5429-10A-01D-1623_110714_SN590_0097_BD0CMJABXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-05-5429-10A-01D-1623_110714_SN590_0097_BD0CMJABXX_s_2_rg.sorted.bam.bai,sample=TCGA-05-5429-10A-01D-1623-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-05-5429-10A-01D-1623-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-05-5429-10A-01D-1623-02	Running	EJa4pdDaLBjH3trbk7mDo4QBIILG5uvoHioPcHJvZHVjdGlvblF1ZXVl	7.0
TCGA-05-5715-10A-01D-1623-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-05-5715-10A-01D-1623_120228_SN1120_0116_AD0KRVACXX_s_3_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-05-5715-10A-01D-1623_120228_SN1120_0116_AD0KRVACXX_s_3_rg.sorted.bam.bai,sample=TCGA-05-5715-10A-01D-1623-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-05-5715-10A-01D-1623-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-05-5715-10A-01D-1623-02	Running	EK-r39DaLBjH6t_yhdCr2n8ggsbm6-geKg9wcm9kdWN0aW9uUXVldWU	7.0
TCGA-35-4122-10A-01D-1103-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-35-4122-10A-01D-1103_110729_SN208_0215_BD0CLPABXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-35-4122-10A-01D-1103_110729_SN208_0215_BD0CLPABXX_s_4_rg.sorted.bam.bai,sample=TCGA-35-4122-10A-01D-1103-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-35-4122-10A-01D-1103-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-35-4122-10A-01D-1103-02	Running	EM2Rn9LaLBib5t2a69HJxAYggsbm6-geKg9wcm9kdWN0aW9uUXVldWU	12.0
TCGA-35-4123-10A-01D-1103-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-35-4123-10A-01D-1103_110804_SN208_0217_BC03EKABXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-35-4123-10A-01D-1103_110804_SN208_0217_BC03EKABXX_s_4_rg.sorted.bam.bai,sample=TCGA-35-4123-10A-01D-1103-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-35-4123-10A-01D-1103-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-35-4123-10A-01D-1103-02	Pending	Not_Assigend	0.0
TCGA-38-4628-11A-01D-1203-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-38-4628-11A-01D-1203_120305_SN1120_0119_BD0REAACXX_s_7_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-38-4628-11A-01D-1203_120305_SN1120_0119_BD0REAACXX_s_7_rg.sorted.bam.bai,sample=TCGA-38-4628-11A-01D-1203-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-38-4628-11A-01D-1203-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-38-4628-11A-01D-1203-02	Pending	Not_Assigend	0.0
TCGA-38-4629-11A-01D-1203-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-38-4629-11A-01D-1203_110712_SN590_0096_A80WMCABXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-38-4629-11A-01D-1203_110712_SN590_0096_A80WMCABXX_s_4_rg.sorted.bam.bai,sample=TCGA-38-4629-11A-01D-1203-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-38-4629-11A-01D-1203-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-38-4629-11A-01D-1203-02	Pending	Not_Assigend	0.0
TCGA-38-4631-11A-01D-1751-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-38-4631-11A-01D-1751_120305_SN1120_0118_AD0L4HACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-38-4631-11A-01D-1751_120305_SN1120_0118_AD0L4HACXX_s_6_rg.sorted.bam.bai,sample=TCGA-38-4631-11A-01D-1751-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-38-4631-11A-01D-1751-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-38-4631-11A-01D-1751-02	Pending	Not_Assigend	0.0
TCGA-38-4632-11A-01D-1751-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-38-4632-11A-01D-1751_120305_SN1120_0118_AD0L4HACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-38-4632-11A-01D-1751_120305_SN1120_0118_AD0L4HACXX_s_8_rg.sorted.bam.bai,sample=TCGA-38-4632-11A-01D-1751-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-38-4632-11A-01D-1751-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-38-4632-11A-01D-1751-02	Pending	Not_Assigend	0.0
TCGA-38-6178-10A-01D-1751-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-38-6178-10A-01D-1751_110921_SN590_0105_AB01DLACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-38-6178-10A-01D-1751_110921_SN590_0105_AB01DLACXX_s_2_rg.sorted.bam.bai,sample=TCGA-38-6178-10A-01D-1751-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-38-6178-10A-01D-1751-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-38-6178-10A-01D-1751-02	Pending	Not_Assigend	0.0
TCGA-44-2661-10A-01D-1103-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-2661-10A-01D-1103_110804_SN208_0217_BC03EKABXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-2661-10A-01D-1103_110804_SN208_0217_BC03EKABXX_s_6_rg.sorted.bam.bai,sample=TCGA-44-2661-10A-01D-1103-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-44-2661-10A-01D-1103-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-44-2661-10A-01D-1103-02	Pending	Not_Assigend	0.0
TCGA-44-3396-10A-01D-1203-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-3396-10A-01D-1203_110729_SN208_0215_BD0CLPABXX_s_5_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-3396-10A-01D-1203_110729_SN208_0215_BD0CLPABXX_s_5_rg.sorted.bam.bai,sample=TCGA-44-3396-10A-01D-1203-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-44-3396-10A-01D-1203-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-44-3396-10A-01D-1203-02	Pending	Not_Assigend	0.0
TCGA-44-3919-11A-01D-1103-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-3919-11A-01D-1103_110707_SN590_0095_BD0D4KABXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-3919-11A-01D-1103_110707_SN590_0095_BD0D4KABXX_s_6_rg.sorted.bam.bai,sample=TCGA-44-3919-11A-01D-1103-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-44-3919-11A-01D-1103-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-44-3919-11A-01D-1103-02	Pending	Not_Assigend	0.0
TCGA-44-6144-10A-01D-1751-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-6144-10A-01D-1751_110921_SN590_0105_AB01DLACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-6144-10A-01D-1751_110921_SN590_0105_AB01DLACXX_s_4_rg.sorted.bam.bai,sample=TCGA-44-6144-10A-01D-1751-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-44-6144-10A-01D-1751-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-44-6144-10A-01D-1751-02	Pending	Not_Assigend	0.0
TCGA-44-6774-11A-01D-1853-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-6774-11A-01D-1853_111204_SN208_0256_C0562ACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-6774-11A-01D-1853_111204_SN208_0256_C0562ACXX_s_8_rg.sorted.bam.bai,sample=TCGA-44-6774-11A-01D-1853-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-44-6774-11A-01D-1853-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-44-6774-11A-01D-1853-02	Pending	Not_Assigend	0.0
TCGA-44-6777-11A-01D-1853-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-6777-11A-01D-1853_120123_SN590_0134_AC0DJKACXX_s_3_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-44-6777-11A-01D-1853_120123_SN590_0134_AC0DJKACXX_s_3_rg.sorted.bam.bai,sample=TCGA-44-6777-11A-01D-1853-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-44-6777-11A-01D-1853-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-44-6777-11A-01D-1853-02	Pending	Not_Assigend	0.0
TCGA-49-4486-11A-01D-1203-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/GRCh37-lite.fa,faifile=gs://ding_lab_reference/GRCh37-lite.fa.fai,dictfile=gs://ding_lab_reference/GRCh37-lite.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4486-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4486-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.bam.bai,sample=TCGA-49-4486-11A-01D-1203-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-49-4486-11A-01D-1203-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-49-4486-11A-01D-1203-02	Pending	Not_Assigend	0.0
TCGA-49-4488-11A-01D-1751-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4488-11A-01D-1751_120309_SN208_0274_AD0R6DACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4488-11A-01D-1751_120309_SN208_0274_AD0R6DACXX_s_2_rg.sorted.bam.bai,sample=TCGA-49-4488-11A-01D-1751-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-49-4488-11A-01D-1751-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-49-4488-11A-01D-1751-02	Pending	Not_Assigend	0.0
TCGA-49-4494-11A-01D-1203-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/GRCh37-lite.fa,faifile=gs://ding_lab_reference/GRCh37-lite.fa.fai,dictfile=gs://ding_lab_reference/GRCh37-lite.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4494-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4494-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.bam.bai,sample=TCGA-49-4494-11A-01D-1203-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-49-4494-11A-01D-1203-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-49-4494-11A-01D-1203-02	Pending	Not_Assigend	0.0
TCGA-49-4505-11A-01D-1203-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/GRCh37-lite.fa,faifile=gs://ding_lab_reference/GRCh37-lite.fa.fai,dictfile=gs://ding_lab_reference/GRCh37-lite.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4505-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4505-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.bam.bai,sample=TCGA-49-4505-11A-01D-1203-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-49-4505-11A-01D-1203-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-49-4505-11A-01D-1203-02	Pending	Not_Assigend	0.0
TCGA-49-4506-11A-01D-1203-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4506-11A-01D-1203_110729_SN208_0215_BD0CLPABXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4506-11A-01D-1203_110729_SN208_0215_BD0CLPABXX_s_8_rg.sorted.bam.bai,sample=TCGA-49-4506-11A-01D-1203-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-49-4506-11A-01D-1203-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-49-4506-11A-01D-1203-02	Pending	Not_Assigend	0.0
TCGA-49-4507-11A-01D-1203-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/GRCh37-lite.fa,faifile=gs://ding_lab_reference/GRCh37-lite.fa.fai,dictfile=gs://ding_lab_reference/GRCh37-lite.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4507-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4507-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.bam.bai,sample=TCGA-49-4507-11A-01D-1203-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-49-4507-11A-01D-1203-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-49-4507-11A-01D-1203-02	Pending	Not_Assigend	0.0
TCGA-49-4510-11A-01D-1203-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/GRCh37-lite.fa,faifile=gs://ding_lab_reference/GRCh37-lite.fa.fai,dictfile=gs://ding_lab_reference/GRCh37-lite.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4510-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4510-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.bam.bai,sample=TCGA-49-4510-11A-01D-1203-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-49-4510-11A-01D-1203-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-49-4510-11A-01D-1203-02	Pending	Not_Assigend	0.0
TCGA-49-4512-11A-01D-1853-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4512-11A-01D-1853_120123_SN590_0134_AC0DJKACXX_s_7_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LUAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-49-4512-11A-01D-1853_120123_SN590_0134_AC0DJKACXX_s_7_rg.sorted.bam.bai,sample=TCGA-49-4512-11A-01D-1853-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-49-4512-11A-01D-1853-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-49-4512-11A-01D-1853-02	Pending	Not_Assigend	0.0
